idx,wav_file,text,duration,mean_speech_prob,dbfs,shard,row_index
575,pl_00575_filtered-train-00019-of-00082_r735.wav,see look at the time this is the situation it's affecting mothers it's affecting kids who go to school early morning it's affecting emergency situation it equal affecting businesses as you heard from,13.5600004196167,0.9322999715805054,-28.030000686645508,filtered-train-00019-of-00082.parquet,735
576,pl_00576_filtered-train-00019-of-00082_r742.wav,painful aspect for them is that they don't even know when this is actually going to end and you know how the temperatures are and for these police officers to spend hours on this particular stretch to them is a very uh,13.279999732971191,0.8873000144958496,-19.969999313354492,filtered-train-00019-of-00082.parquet,742
577,pl_00577_filtered-train-00019-of-00082_r744.wav,actually use the median of the road was a challenge so imagine somebody uh in a critical situation and even the ambulance cannot travel the road because of the nature of the road uh you can,13.359999656677246,0.9118000268936157,-21.829999923706055,filtered-train-00019-of-00082.parquet,744
578,pl_00578_filtered-train-00019-of-00082_r750.wav,well that's an interesting point we'll try to get Carlos back on that I can tell you for a fact as someone who has experienced that it's excruciating like you you know brain fatigue like you you,13.0,0.9538000226020813,-24.09000015258789,filtered-train-00019-of-00082.parquet,750
579,pl_00579_filtered-train-00019-of-00082_r759.wav,the school they are exhausted so of course the mental um impact of this situation is not just affecting motorist but it's equally affecting uh children under a children imagine you would have,14.800000190734863,0.8862000107765198,-24.670000076293945,filtered-train-00019-of-00082.parquet,759
580,pl_00580_filtered-train-00019-of-00082_r769.wav,mental health doing this for a week can can really get you in a a very I mean you get angry over things that you shouldn't even get angry over and it impacts you but before we take our breather and come through with,12.84000015258789,0.8834999799728394,-22.030000686645508,filtered-train-00019-of-00082.parquet,769
581,pl_00581_filtered-train-00019-of-00082_r770.wav,interactions with you yes you and we'd love to hear from some of you who live on that stretch when we activate the phone line shortly let's tell you about synex Ghana get ready for the biggest giveaway from synex tank synex is,13.760000228881836,0.9491999745368958,-22.75,filtered-train-00019-of-00082.parquet,770
582,pl_00582_filtered-train-00019-of-00082_r771.wav,visiting 15 communities giving them free water wouldn't you have sh this is to say thank you Ghana for making us number one now synex was the first to introduce double A tanks in Ghana did you know that did you also know that synex tanks,14.359999656677246,0.9063000082969666,-22.56999969482422,filtered-train-00019-of-00082.parquet,771
583,pl_00583_filtered-train-00019-of-00082_r778.wav,passengers down line in that barrier there to M to is very s it's very sad my dear all right thank you so much for also adding your voice to that situation and I think that adage you're saying will stick with,14.640000343322754,0.8661999702453613,-20.920000076293945,filtered-train-00019-of-00082.parquet,778
584,pl_00584_filtered-train-00019-of-00082_r794.wav,Ghana Revenue Authority may want to have the beginning of a full day to kick off the tax. The Ghana Revenue Authority is not only working on the E levy but other tax items that were signed today. One can,12.640000343322754,0.9478999972343445,-23.399999618530273,filtered-train-00019-of-00082.parquet,794
585,pl_00585_filtered-train-00019-of-00082_r797.wav,"shows a commitment uh from the government to to meet their manifesto uh promises. So, I think that's great. I I think what the e- levy does which is really important for everyone to understand as I saide in the session now",12.15999984741211,0.9635000228881836,-21.8799991607666,filtered-train-00019-of-00082.parquet,797
586,pl_00586_filtered-train-00019-of-00082_r801.wav,"rules and and stages that have to happen. So, MTN will work within those stages. Um and I can tell you one thing from our side, we are fully committed to meeting the government's guidelines and dates. We will meet those and we will do",12.319999694824219,0.9629999995231628,-20.530000686645508,filtered-train-00019-of-00082.parquet,801
587,pl_00587_filtered-train-00019-of-00082_r805.wav,go ahead in charging this tax you should kick in that process to start refunding the money to you from tomorrow because we had some people argue that it might be difficult to you know calibrate the assistance but As per all the legal,14.5600004196167,0.8840000033378601,-22.440000534057617,filtered-train-00019-of-00082.parquet,805
588,pl_00588_filtered-train-00019-of-00082_r806.wav,"requirements, regulations and laws as of now it's illegal to charge the e- levy for any consumer and they've actually communicated to them that it is no longer a tax on their books. If you should go ahead to charge, you should",13.039999961853027,0.8755000233650208,-23.479999542236328,filtered-train-00019-of-00082.parquet,806
589,pl_00589_filtered-train-00019-of-00082_r809.wav,the mobile operators because for them the argument was that they need a legal notice to apply the tax and that is why they don't work with hearsay because it has to do with something that legal. So,13.920000076293945,0.8593999743461609,-22.559999465942383,filtered-train-00019-of-00082.parquet,809
590,pl_00590_filtered-train-00019-of-00082_r811.wav,"chat with some media personalities, he shared his initial reaction when he was informed about his transfer to Ghana. If you want to know my first reaction, your first reaction is fear because you're taking over a very successful business.",14.5600004196167,0.8910999894142151,-20.399999618530273,filtered-train-00019-of-00082.parquet,811
591,pl_00591_filtered-train-00019-of-00082_r814.wav,"however 5G plays out, MTN will participate in some way. So whether that's NRC or hybrid or multiple players, whatever we we will uh and we're happy to be part of of rolling",13.4399995803833,0.9009000062942505,-27.469999313354492,filtered-train-00019-of-00082.parquet,814
592,pl_00592_filtered-train-00019-of-00082_r841.wav,can come to parliament. It becomes an act and it gives greater leverage over the free zones act and make anybody the MSMES the emerging emerging manufacturing companies and specific anchors like pharmaceutical manufacturing like garment and textile,14.319999694824219,0.9266999959945679,-20.540000915527344,filtered-train-00019-of-00082.parquet,841
593,pl_00593_filtered-train-00019-of-00082_r851.wav,"technology in the sector. With the role of warehouse professionals becoming crucial to ensuring the competitiveness and efficiency of nations and companies, the Chartered Institute of Logistics and Transport organized its warehouse",13.600000381469727,0.9150000214576721,-23.43000030517578,filtered-train-00019-of-00082.parquet,851
594,pl_00594_filtered-train-00019-of-00082_r860.wav,reducection that's an interesting development but the other stories you should know is the Finance Minister welcomes Moody's upgrades yes now of course in government you have to welcome the news that you get one of our friends it's a shot in the arm one of our,13.479999542236328,0.972000002861023,-12.319999694824219,filtered-train-00019-of-00082.parquet,860
595,pl_00595_filtered-train-00019-of-00082_r885.wav,"facilities, they have them because their enrollment is more than thousand and we are not talking about 800 B. So in terms of those infrastructure it is okay but when we come to the ref the community",12.800000190734863,0.8640999794006348,-21.719999313354492,filtered-train-00019-of-00082.parquet,885
596,pl_00596_filtered-train-00019-of-00082_r896.wav,situation and and and ensure that the students are able to undertake their exams in an environment that is free of all the other psychological um challenges that they would go,12.319999694824219,0.9488999843597412,-20.90999984741211,filtered-train-00019-of-00082.parquet,896
597,pl_00597_filtered-train-00019-of-00082_r898.wav,transport these kids to a different community. I understand that it's important for them to have a very um um I mean secure environment to undertake their activities and for for their own,14.640000343322754,0.9122999906539917,-21.020000457763672,filtered-train-00019-of-00082.parquet,898
